"gene","log2FC"
"CSN2",0.00866517301053089
"YJU2B",0.00866505796533446
"GPATCH4",0.00864676670490038
"PAX3",0.0086413941306614
"DEPDC1",0.00863960744327112
"ASTE1",0.00863827655638531
"TNFRSF11B",0.00862004024738592
"THUMPD3",0.00861453466979646
"C1orf109",0.00861400659831592
"PLCH2",0.00861127809652139
"TUBE1",0.0085992426792426
"AP1B1",0.00859633595078552
"PCM1",0.00858870038446577
"MAP3K15",0.00858485473839715
"SHPRH",0.00858027962826487
"TRIM39",0.00857236546020854
"FANCF",0.00851826793996098
"MMGT1",0.00850890471581608
"LINC00032",0.0085048098060544
"PRPSAP2",0.00850474288981984
"CLASRP",0.00849188535598119
"CD300LD",0.00848333609130002
"COPB1",0.00847193383045386
"DND1",0.00846994371868286
"TXLNB",0.00846925590568367
"RAD51-AS1",0.00846279859648085
"DPY19L3",0.00844371901925413
"SOCS3-DT",0.00842754926163223
"CCL7",0.00842191149815514
"SEC23A",0.0083895646497799
"LINC01339",0.00837810300489039
"MED1",0.00835389235365568
"ZNF146",0.00835012923105753
"STRAP",0.00831745414702559
"CLEC4F",0.00826714743458975
"ANAPC4",0.00826653300682218
"KLHDC7B",0.00826233005809518
"IL7",0.00823653349591896
"NDUFA13",0.00823584117674618
"RNASE7",0.00822090644651915
"ARPC3",0.0082105847491001
"FOXN3-AS1",0.00820113997701788
"CFAP100-DT",0.00818459659433302
"RAP1B",0.00817657531752247
"CDO1",0.00816914793592961
"CLPTM1L",0.00816845965525318
"STK40",0.00816259151575805
"LINC00293",0.00815337398077708
"DNAL4",0.00813851385024095
"LOC100420981",0.00812894082614316
"PSEN1",0.00812394166709697
"COQ9",0.00812298255421837
"KIT",0.00811852144742588
"PFKM",0.00810992394683842
"UTP11",0.00810273121345805
"BCS1L",0.0080968003290454
"KLHL12",0.00805630335624993
"LIMS1",0.00804912391947115
"SCLY",0.00804511381308681
"CRY1",0.00804486457858175
"SNRPD1",0.00803395219825891
"INPPL1",0.00803381886116798
"PNPT1",0.00803279935284355
"B4GALNT4",0.00800751610024229
"CDK20",0.00800414541253503
"PRKAR1B-AS1",0.008
"TM9SF1_1",0.00799590860596613
"MAP3K7",0.0079773802329299
"EPHA1",0.00797675348483555
"NLRP3",0.00797300961926727
"KPNA4",0.00796612123891918
"TMEM252",0.00796227486626466
"TMED6",0.00796175054285943
"NIM1K",0.00795569097478094
"WDR34",0.00794948922594447
"GSK3A",0.00794854114991285
"ACTL9",0.00794745369300861
"TRAV8-3",0.00793580798701956
"NLRP14",0.00793204189590237
"GNB2L1",0.00792627248233239
"ADNP",0.00792413430623876
"IPO11",0.00792113433779097
"RPUSD4",0.00791872103290104
"LMBR1L",0.00791593556275206
"KCTD13",0.00791413427361836
"BEST1",0.00789661104678063
"LOC439933",0.00787948016741116
"G3BP1",0.00787580107103311
"SHOC2",0.00786593896353205
"ARL13B",0.00786114153524961
"LOC100420019",0.0078592503422259
"GPR107",0.00785924873479367
"CCNH",0.00783933503478692
"INAFM1",0.0078143213351135
"F12",0.00780109171057542
"P2RY14",0.00780044832594815
"CSK",0.00779982059617237
"ANXA2R",0.00779510185780795
"GPATCH2",0.00779374295756329
"FAM120B",0.00778752435960609
"DCTN3",0.00777535959143923
"THUMPD3-AS1",0.00777033541136965
"ARHGAP11A",0.0077644166811539
"FBXO38",0.00776426281229564
"CLASP1",0.00773174845116365
"SNHG20",0.00772266744766011
"IST1",0.00771079211504804
"DNAJC16",0.00770436329036909
"CYSLTR1",0.00769610147028151
"GPAT4",0.00765752115345287
"RNF186",0.00765534882490477
"RYBP",0.00764950519969896
"DUX4",0.00764701851635685
"RABEPK",0.00764077467003464
"SECISBP2",0.00763555154649243
"MPND",0.00761513351040116
"ZNF787",0.00760633179614659
"PSD4",0.00759021743561922
"SLC25A45",0.0075764625492276
"PRRX1",0.00755961478336582
"P2RX4",0.00753904461987825
"BTBD17",0.00751607266943262
"IWS1",0.00751502054122511
"PCYT2",0.00751092691441969
"RMND5A",0.00750587973946786
"RAP1GAP2",0.00748941471537088
"OCSTAMP",0.00748839348664679
"PPFIBP1",0.00748427629069477
"ALS2CL",0.00748064274159182
"NUDT5",0.00746152850325582
"BLOC1S3",0.0074591679375202
"ZNRF2",0.00745244276463235
"CACNA1C",0.00744937306902904
"PCDHB12",0.00744814593330124
"ERN2",0.00742985334008945
"DFNB59",0.00742050055985977
"REM2",0.00741265480372604
"IGFALS",0.00739485729295817
"SLFN12",0.00739133872346846
"TRPC4",0.00738523041835084
"SKA3",0.00738292420521821
"ANAPC1",0.00737900608949326
"TOX4",0.00737100726599566
"LY9",0.00736409901189083
"PPP1R14A",0.00734930850742727
"RRAGC",0.00734588038180639
"P4HTM",0.00732814179855672
"CCDC107",0.00732664633140473
"CCNT1",0.00732569023599212
"SLC6A12",0.00731296489177124
"ADISSP",0.00730769230769231
"RXFP1",0.00730121094820407
"CCDC67",0.00729784154811106
"FOXA2",0.00728988646938763
"PPP1R14C",0.00728740600028509
"REXO1",0.00724296125047088
"ATL1",0.00723726207444144
"TRAV9-2",0.00723076923076923
"LINC01101",0.00722653896299885
"GATA3",0.00722009665018926
"FAM124B",0.00721184379440055
"MUT",0.00720405875225663
"IL1RAPL1",0.00717642565883315
"OLIG2",0.00717624206568265
"COG5",0.00716905524498024
"AGO3",0.00715980188599773
"C12orf54",0.0071596001423044
"ARL4D",0.00713304972016262
"LINC00524",0.00711944106550089
"RDH10",0.00711849668116564
"MEGF6",0.00711073870240423
"SUB1",0.00710829020169858
"KIF5C",0.00710499209093116
"TRAF3IP2",0.0070841053130843
"RRP9",0.00707987626149489
"TKFC",0.00703802650486529
"PPP1R18",0.00703594204575973
"FNDC3B",0.00702928235792917
"SERBP1",0.00702177362776153
"VENTXP1",0.00702056513256633
"INPP5F",0.00698635720415108
"DUSP5",0.00698167438568428
"CALHM1",0.00696200455730922
"IGKV1D-37",0.00695895870618201
"LYN",0.00695407037546453
"IDH2",0.00693705974920183
"MIR3667HG",0.00692307692307692
"TRAV27",0.00692307692307692
"GLG1",0.00690928282041906
"STX16-NPEPL1",0.00690378328241686
"AFTPH",0.00690352484457421
"FBXO9",0.00690174965404524
"IGKV3D-15",0.00688941111413187
"CCN6",0.00688449241770428
"ENTPD7",0.00687114072414808
"POFUT1",0.00686225263457522
"LINC01779",0.00684615384615385
"POU1F1",0.00684372223660132
"CLCN7",0.00681686349054994
"FBXO47",0.00681076010949155
"TRBV28",0.00680762191294197
"CDCA5",0.00676432303970704
"GDF2",0.00675931080669647
"RELN",0.00675742055946113
"C3orf36",0.00675660061895211
"SLC7A11",0.0067547336696801
"GCC2",0.00675352344800134
"LYPLAL1-DT",0.00673066668131897
"CHMP2A",0.00672389374431738
"MGAT3",0.00671908333166652
"ORC2",0.00669390600254308
"GLB1L3",0.00668526007677538
"ASMT",0.0066851330526595
"MORC4",0.0066773682834877
"C11orf21",0.00667315159888334
"BHLHA15",0.0066680336767404
"NUPL1",0.00666681541711712
"NRG4",0.00666427391782861
"ECD",0.00665828338143061
"TXNDC8",0.00665416742252288
"CCNK",0.00663943257795389
"TSHZ3",0.0066393362894713
"ZNF736",0.00663172190021026
"HCAR3",0.0066311733855444
"EYA1",0.00662955422932709
"HYCC1",0.00661538461538462
"XPO7",0.00660897680263962
"SH3GLB1",0.00660815292871457
"MYADML",0.00659673019073992
"ZNF567",0.00655750768637176
"RPF2",0.00655433734303292
"CCER1",0.00654464959846017
"PIWIL3",0.00652657806311474
"EIF2B5",0.00652646279692732
"DUSP15",0.00652009936169553
"GGCX",0.00651826273031775
"SMLR1",0.00650179346525981
"DISP2",0.0064878436770665
"PAK3",0.00647933993158461
"DRAM2",0.00646360902647374
"DIPK2A",0.00646222346482587
"ITGB2-AS1",0.00645720021534982
"RILPL2",0.0064321524585584
"BEND2",0.00642552027420222
"LOC102724594",0.00641452913699767
"DCAF12L2",0.00641318345940543
"COG4",0.00641218304362038
"EBNA1BP2",0.00638623284080855
"WT1",0.00637307321938103
"CD207",0.00635944481732441
"ANKRD62",0.00633963954237604
"MAGI2",0.00633029988889468
"AMN",0.00632453963931251
"MYDGF",0.0063223974684246
"AKR1C4",0.00632006864823291
"IMPDH1",0.00631969864579127
"SLC37A2",0.00631486825854133
"RPS29",0.00630891344973364
"BLTP2",0.00630769230769231
"MUC20",0.00627049616046251
"TYW5",0.00626908012406655
"KCNE4",0.00625610218716919
"SFXN5",0.00625417636240061
"TRAV21",0.00623076923076923
"ASGR2",0.00622959624193955
"MTHFD2L",0.0062267707372771
"CIB1",0.00622438065594739
"WDR7",0.00621898512355716
"OTUD4",0.00621533201689464
"SPATA2L",0.00621315810732055
"CFAP100",0.00621177575504994
"APOA4",0.00620232607095133
"IFNA7",0.00618036640631292
"KLF3",0.00617761361340223
"DPY19L2",0.00617686017932119
"SHROOM2",0.00617648885443518
"HEBP2",0.00616951166158439
"MEIG1",0.00615957686868454
"EMC8",0.00615681677699513
"SLC22A18",0.00615286630771635
"ATG16L1",0.00615055034891995
"SLC44A1",0.00613881717623808
"CAMK2N2",0.00612773414095231
"PPT1",0.00611303112508876
"NINL",0.00611053906695601
"SENP5",0.00609321807932069
"ANKRD52",0.00606808148153501
"GRPEL2",0.00604987157462894
"ESD",0.0060191183598431
"LCP1",0.00601574015752291
"USP38",0.00600391387713494
"TRAV13-1",0.00600072440178335
"SLC16A2",0.00599378001399268
"HCRT",0.00597784249942676
"COL18A1",0.00597070121560963
"MAATS1",0.00595291074914845
"DCUN1D4",0.00595069785016369
"UPK1B",0.00594313952958138
"ATG12",0.00594246706058284
"VRK1",0.00593951185475652
"OR52K3P",0.00592307692307692
"KCTD2",0.00592207331484402
"OGFR",0.00592166646817356
"TTC21B",0.00591862561284201
"NQO2",0.00591164128687087
"FOXH1",0.00590738683941365
"MORC1",0.00590731425316703
"PTH",0.00588510013837597
"PPP2CA",0.00588229201851495
"ABR",0.00587279627480349
"BABAM2",0.00585778306930746
"ACTN1",0.00585612155505369
"PRB1",0.00584650794497962
"TRAV1-1",0.00584617942875451
"DAZL",0.00584323633192013
"UFL1",0.00583941354318552
"MBD2",0.00583464792414374
"TRIM60",0.00583442556818555
"STYK1",0.00583199467038584
"MLEC",0.00582783723305794
"ZCCHC17",0.00582553991253973
"COL1A2",0.00582237880605639
"BPIFA1",0.00581310015457689
"HLA-DPA1",0.00580622028997442
"PPCS",0.00579592267247736
"UEVLD",0.00578032671958006
"TMEM185A",0.00577882932422365
"SEC61G",0.00577849149847633
"CUL4A",0.00576712182808114
"ZDHHC4",0.00575723668755629
"WHAMM",0.00575375723087846
"RPL31P43",0.00575230743283761
"EXOC4",0.00573592229094878
"PPIL1",0.00573214365168363
"PPP1R3B",0.00573172067343919
"LINC00303",0.0057311856664306
"COQ6",0.00573107801444921
"NF1",0.00573071072458706
"SEC13",0.00571973232339597
"DLEU7",0.00569401244197189
"LINC02723",0.00569230769230769
"SLC6A2",0.00566881057636985
"VPS8",0.00565210227382665
"SERPINB3",0.00562544114191816
"RAB18",0.00562503877669752
"GTF2IP12",0.00561954197639947
"TYROBP",0.00561885258247172
"NDRG1",0.00561868968573783
"LHX3",0.00560439351557028
"CDKN1C",0.00558169633327667
"ABRAXAS1",0.0055763998438048
"LOC100130370",0.0055738524307365
"TRAM1L1",0.00555800321312109
"TENM1",0.00555756016934891
"RPS3A",0.00555312703463449
"G6PD",0.00554297740440149
"PPP2R5B",0.00553328166945215
"NMB",0.00552855977682085
"IFNAR1",0.00552659987583576
"SLC35F6",0.00550633578016296
"NECAP1",0.00549832410074536
"KLF13",0.00547870430703208
"DDX60",0.00547680758038219
"ISYNA1",0.00545996852438669
"PEF1",0.00545727892960581
"FDFT1",0.00540571470096724
"SIGMAR1",0.00539242244182128
"TMBIM6",0.00537695183472676
"LYSMD4",0.00534492995683537
"ZNF77",0.00534354059640514
"ADSS2",0.00534193940515105
"CRYBA4",0.00533965681108097
"MYO9A",0.00533809565150266
"SURF4",0.00532069849095261
"RPS6KA4",0.00531586009451147
"TIMM29",0.00531381947056412
"LUM",0.00530941124053254
"CALN1",0.00530312453251347
"SUPT7L",0.00530130664228894
"BSG-AS1",0.00529411353361113
"SELENBP1",0.00529083684186877
"RPL5",0.00526685774877912
"CLMN",0.00526148792792765
"RGS10",0.00526090113389491
"TSNAXIP1",0.00525067053442387
"USP34",0.00524452229333294
"MAPK8IP3",0.00524226876031567
"HELZ2",0.00523404241628813
"ZNF283",0.00522188942260869
"MORC3",0.00521983188371056
"FGF3",0.00521618182639189
"TRIOBP",0.00521023560041655
"ZEB1",0.00520850961088085
"CCK",0.00519703359322293
"STAC",0.00519485030896415
"HAUS6",0.00519383016405165
"CPNE8",0.00518942449880641
"TBC1D13",0.00518431793506455
"ARAP3",0.00517819134537943
"FBXO15",0.00516772140888715
"ZNF746",0.00516433893938717
"PIRAT1",0.00515384615384615
"UQCC4",0.00515384615384615
"SPP1",0.00513216981856601
"NPHP1",0.00512800580194534
"SLAMF8",0.00512311198038949
"ACOX1",0.0051214602462704
"GRK4",0.0051076905530441
"TIMM17B",0.00510502812233372
"GP5",0.00507936059113198
"LILRA5",0.00507852468713437
"SPATA17",0.00507441515389625
"TSPAN32",0.00506796102084463
"SOX10",0.00505470883792307
"ASPHD2",0.00504791202637829
"EMC1",0.0050463933999447
"BAZ1B",0.00503877921295325
"ZNF614",0.00502282483297763
"LINC00939",0.00502164656878687
"ZSCAN32",0.00500487433498456
"YTHDF1",0.00499235285944492
"KRCC1",0.00497944176758216
"STRC",0.00496950563220904
"ETFA",0.00494695367689411
"MINPP1",0.00494053537649858
"SLC1A3-AS1",0.00492307692307692
"ROBO1",0.00491464520388474
"PPIL2",0.00491280126705446
"GFRAL",0.00491196886248311
"ATP5MJ",0.00490323362650482
"LXN",0.00487868471676635
"CCDC61",0.00486527850457346
"IGLV1-47",0.00486259168222945
"TENT5A",0.00484024769619888
"PCBD1",0.00483553036268717
"CAPN8",0.00482987828869624
"NDE1",0.00482895109355493
"SNX14",0.00482859493326487
"FKBP6",0.00481386390487445
"CTU1",0.00480991334431023
"SLITRK6",0.00480131201966991
"ROBO3",0.00480048748699376
"PARP9",0.00479342538815241
"HELQ",0.00477829719354672
"SLC9A1",0.0047731453618374
"RP11-467K18.2",0.00476373964967507
"SETD4",0.00476294642810505
"TTC4",0.00474105920391601
"CXCL16",0.0047252018664813
"DMRTC2",0.00472346422191795
"SMCO4",0.00471887313766323
"BMP4",0.00471500761760022
"IZUMO1R",0.0047081135466609
"MRPS22",0.00469920142801543
"MIR3945HG",0.00469230769230769
"STARD13",0.00469058955118759
"POT1",0.00466904968751823
"GALNT3",0.00465745548695559
"FAM3D",0.00463923323689292
"APBA3",0.00462889111946759
"CCDC34",0.00461282395185413
"LOC100129434",0.00460830320404612
"USP28",0.00460001904291894
"ZNF14",0.00459718853468409
"OTX2",0.00459666121113471
"SIRT3",0.0045872738385948
"SEC11A",0.00458569468218089
"PAX8-AS1",0.00458175818529733
"IGKV2-29",0.00458003428478653
"ZC3H10",0.0045789470756234
"ECT2L",0.00456689631055641
"EVX2",0.00456094554991969
"SFTPD",0.00455405099273056
"DPYD",0.00454450160464058
"LINC02325",0.00453846153846154
"RNF26",0.00453080239309723
"DCHS2",0.00452291401891854
"CDK5",0.00452123073870211
"CEBPA-DT",0.0045194864963813
"OR8G3P",0.00450214887519097
"PGAP2",0.00449688109259947
"PLCB2",0.00449584770640837
"SDHAF3",0.00446619791870698
"THEMIS2",0.00445746109724645
"BARX2",0.00445639222963954
"DNAJC5",0.00444969501414652
"SENP1",0.00444238920620309
"MEMO1",0.00443853045588381
"HAPLN3",0.00443837340184888
"GPRIN3",0.00443257001568324
"CST2",0.00442971200121792
"H3-5",0.00442855574884446
"OCA2",0.00442600995014179
"NDUFB4",0.00440100769388817
"ANKEF1",0.0044006166424525
"SCP2",0.00439450191615289
"ASB3",0.00438461538461538
"FAAH",0.00437531673359151
"TSPAN19",0.00436683227047396
"ADAT1",0.00436010014048365
"WHSC1",0.0043590923476822
"FAM149B1",0.00435011230098128
"RPL17P39",0.0043459051172066
"KLHL28",0.00434198994578178
"PHF7",0.0043360781496093
"LINC01140",0.00433271260008632
"PRKACG",0.00432569684498318
"ALDH3B2",0.00431813370325583
"CCNI2",0.00431038060675107
"CA5B",0.00430619786092681
"TOMM20L",0.00428749927004608
"FGF20",0.00428655550018958
"OR10J1",0.00428002840392949
"LINC02411",0.00427803956742423
"SPHK1",0.00427603601147078
"TRAM2-AS1",0.00426291954527051
"ZBTB40",0.00426193091451234
"FAM169A",0.00423437803848202
"LOC124900275",0.00423076923076923
"PHETA2",0.00420576838266377
"PTPRCAP",0.00419301046938278
"CNTNAP1",0.00418852866662424
"TMEM125",0.00418677101120171
"BPIFA4P",0.00417467852001607
"SERPING1",0.00417263668495702
"ULK2",0.00416795314985245
"TECPR2",0.00416726327993588
"BRD7",0.00415795958040942
"C1orf226",0.00415075137352869
"B3GAT3",0.0041399166550079
"PLEKHA1",0.00413223693023576
"IGLV7-43",0.00413095213242261
"RPL35",0.00412082159087583
"SRSF1",0.00410846920232462
"HOXD12",0.0040826635537079
"TRAV8-6",0.00408203549417287
"BANF1",0.00408162023133767
"TRABD-AS1",0.00407692307692308
"GNB3",0.00407471169970256
"CD37",0.00406609494079599
"AGFG2",0.00404826160666834
"IGHV1-46",0.00404287535370975
"CRISPLD1",0.00403714588114566
"TTF1",0.00402569320086839
"KLC3",0.00402506824595439
"FAM83F",0.00401221326758331
"HDAC1",0.00401204832092883
"MTRR",0.00401080928933553
"GPR85",0.00400988396935884
"CSNK2A1",0.00400709338273094
"CBX4",0.00400550313187196
"CROCC2",0.00400023565089316
"TGOLN2",0.00399815031356117
"LPAR2",0.0039881500489804
"TUT1",0.00397808721341664
"ABHD16A",0.00396910983407059
"LCP2",0.00395036456396044
"MUC16",0.00393079259824347
"ADCK5",0.00392543970710172
"SCYL3",0.00392401758944407
"LINC02980",0.00392307692307692
"RELB",0.00392158756710504
"SIAH1",0.00391033077919298
"GPRC5A",0.00390606437587441
"DHRS9",0.00389699719396538
"LINC02035",0.0038905166855406
"TUBGCP2",0.00389017805686623
"LINC02328",0.00387151038629051
"C5orf24",0.00387030591789627
"ATP10A",0.0038549249779461
"CASC8",0.00384345482811674
"DHX40",0.00382761007525763
"ZNF133",0.00382459226380485
"LCK",0.0038244604085547
"ZNF496",0.00382389745611722
"RRP7A",0.00382228164157759
"GUCY2C",0.00381940730295054
"ZNF544",0.00381430296263639
"NT5C3A",0.00380914881671678
"NSUN3",0.0037982094695863
"IRGM",0.0037853904562892
"CUL4B",0.00377664129810331
"KANSL1-AS1",0.00376961361884492
"TRBV10-3",0.00376923076923077
"SEC31B",0.00375185500869794
"DEDD",0.00374136037264033
"ATPAF2",0.00373770835029452
"EIF4A1P10",0.00373531816688398
"IGHV5-51",0.00371822999084342
"RPL12P12",0.00371759761423389
"TNFAIP1",0.00370529327390804
"CAPN15",0.00369820888388627
"CES1",0.00369494035417889
"ZNF101",0.00369186277413763
"PLXDC2",0.00369099977694243
"ELK3",0.00368268288620422
"LRRC8C",0.00367631425640196
"PHKG2",0.00366908522898441
"TEX11",0.00363731993015204
"GNPTG",0.00362808484793436
"EIF3E",0.00354620693052968
"CLEC5A",0.00354461194039784
"USP30",0.00354197602823465
"SLC9A7",0.00354004262936724
"WDR37",0.00353541504220072
"MRPL22",0.00352084243507112
"BROX",0.00348539249760407
"ABHD12B",0.00348036805194376
"KCNA2",0.00346997232235199
"NEK5",0.00346911045732674
"MS4A4E",0.00346657004638212
"GAL3ST4",0.003464320875262
"TMEM14A",0.00346286476702552
"ENTREP3",0.00346153846153846
"TRBV5-5",0.00345520812445196
"SRBD1",0.00345351147781543
"YARS",0.00345050055500813
"HPS4",0.00343949850537841
"PABPC1",0.00343054777772044
"DNAJB8",0.00342529334472161
"HRAS",0.00341988970232434
"VPS26B",0.0034126818306472
"JHY",0.00340253624921998
"FAM177B",0.00339801725030292
"PRORSD1P",0.00339222845429747
"PRR14L",0.00338353018529156
"CARMIL1",0.00337067313939823
"PAPOLB",0.00336249701480423
"SBNO1-AS1",0.00335204186524884
"ZNF331",0.00334564938355073
"CACNA1A",0.00334332112665223
"HAUS1",0.00333594943590364
"FTSJ1",0.0033354401911053
"PRAM1",0.00332672599215738
"SLC4A5",0.00331536349323
"DIPK1B",0.00329897635300495
"DOCK2",0.00328392978365214
"AP4B1",0.0032708900656766
"SHISA5",0.00327009919050117
"C3orf18",0.00326813952931685
"DMBT1",0.00326443931987895
"NEK1",0.00324585308035936
"F2R",0.0032436419606234
"TMPRSS2",0.00324350533396672
"RNF213",0.0032425314739075
"IGHV3-49",0.00323076923076923
"MDH2",0.00322573072118032
"PPIL3",0.00322445990418571
"RPL3L",0.00322172234580581
"LINC00612",0.00320360120141115
"SLC23A2",0.00319918582869805
"MOV10",0.00318018188755474
"ETAA1",0.00317316617657503
"SHANK3",0.00316080468098815
"NPIPA1",0.00315384615384615
"DKKL1",0.00313258185393322
"CEP250",0.003098137951145
"TPI1",0.00309772155487867
"LOC105371773",0.00307692307692308
"DANCR",0.00307501244043464
"ACSBG1",0.00307129638408707
"SHLD3",0.00306410395165879
"RIBC1",0.00305481130383404
"PPP1R12A",0.00305097371514342
"IER2",0.00303917038747837
"ODAD3",0.00302683433633514
"LINC01599",0.003
"NFAM1",0.00299979541292439
"INTS6P1",0.00299237105040846
"RP1-302G2.5",0.00299155921028415
"DHX29",0.00299010396947351
"WFDC8",0.00298679486668974
"SARDH",0.00298650967954814
"IGHV1-69",0.00298565711630206
"KANK1",0.00298070025885252
"USP35",0.00297418336264745
"MUTYH",0.00296662765431104
"NEFH",0.00296505396605691
"DHRS4-AS1",0.00293667147023068
"LINC03049",0.00292307692307692
"PNMA8B",0.00289113367265125
"FADS1",0.00289097803462286
"SPATS2",0.00289063961949942
"PTRH2",0.00288562121252237
"RECQL",0.0028831849736826
"C6",0.00286398091965584
"RDH8",0.00285716755031583
"PKP4",0.00285612067611011
"BTLA",0.00284662960929322
"TSPOAP1-AS1",0.00284540748466684
"NEPRO-AS1",0.00283383875645351
"ZNF236-DT",0.0028220688018794
"PUM3",0.00282046015988961
"SYNE3-AS1",0.00281818181818182
"FCHO1",0.00281043783411345
"ATP2B1",0.00279346368798679
"M6PR",0.00277885382032673
"COLEC10",0.00277112758054831
"LINC02207",0.00276923076923077
"INTS6",0.00276185479879381
"RP13-735L24.1",0.00275396710616748
"ITGB1",0.00274200268283113
"ENOPH1",0.0027408571647337
"ZNF414",0.00273357345226134
"FAM43A",0.00269985347577279
"THUMPD2",0.00269613172990682
"HIST3H2BB",0.00268695868469796
"SLC25A37",0.00268413963383028
"SLC37A4",0.00267631915359503
"CRYZ",0.00266099295102636
"SNAPC5",0.0026546862811119
"PFDN4",0.00264980034715264
"POMGNT1",0.00264194173218014
"RPL30",0.00263340937585854
"GLMN",0.00262540987202109
"PACRGL",0.00262268929722773
"CXCR2",0.00260401862612883
"GGA2",0.00259196105442651
"ZUFSP",0.00258083036896682
"RHOBTB2",0.00258037704502395
"ST7L",0.00257878072097358
"FZD6",0.00256032233465772
"FBXO5",0.00254404900837701
"PRKD3",0.00252748272797674
"MRPS5",0.0025261408242315
"NDUFS4",0.00250765623244342
"FAM216A",0.00248504483003394
"FAM20C",0.00247695900060658
"TRAV1-2",0.0024623580737528
"LINC01781",0.00246153846153846
"LINC02422",0.00246153846153846
"TRAV30",0.00246153846153846
"ZNF627",0.00245752872616124
"MOB2",0.00244797947289303
"PIK3AP1",0.0024343249035867
"NLRP2",0.00242473487112396
"KCNAB3",0.00239491689171051
"CIAO2A",0.00239375682819102
"GTF2I",0.00238979434595279
"LOC105370152",0.00238461538461538
"LOC105374981",0.00238461538461538
"LOC105377225",0.00238461538461538
"SFMBT2",0.0023805367720521
"H2BC10",0.00237978334690858
"TMEM131L",0.0023774787922175
"AFP",0.00236065427057236
"ZNHIT2",0.00235195227560023
"C1orf115",0.0023426856139715
"LIG1",0.00234243154047393
"IL17RA",0.0023370175871483
"SSX2IP",0.00233223853743441
"KIF25-AS1",0.00231822459597902
"CWC27",0.00231571332679327
"ABHD17A",0.00231482945117417
"HAPSTR1",0.00230769230769231
"ZBTB5",0.00230730453760204
"PPIH",0.0023053953316974
"LOC100506929",0.0023034054044313
"RAC2",0.00229181167207496
"TSPAN15",0.00228950301219058
"ZSCAN16",0.00228872071616814
"WWC3",0.00228785236543286
"MS4A14",0.00228382980751402
"ZNF274",0.00227099055585636
"ALX3",0.00226829698943669
"SPIRE2",0.00225196650077066
"AKIP1",0.00224874739067461
"MFAP1",0.00221546068343661
"DIS3L2",0.00219756297087115
"BATF3",0.00219349225570815
"DTHD1",0.00219176869652241
"CHMP4C",0.00218089642095028
"LINC00917",0.00216987704382277
"COL9A2",0.00216867165823254
"PRECSIT",0.00216675445990828
"ZNF354A",0.00216044768035608
"GMEB1",0.00215937364620767
"LOC124903386",0.00215384615384615
"NARF-AS2",0.00215384615384615
"QNG1",0.00215384615384615
"POP4",0.00215271425125536
"CXXC4",0.00214404404819435
"NDUFS8",0.0021393611307089
"SH3TC1",0.00212743802565805
"MYOCD-AS1",0.00211201712554132
"IGHV3-52",0.00210802490224015
"DOK5",0.00210411204851233
"SCARB2",0.00209728570652112
"ZNF251",0.00209541987397038
"INPP5B",0.00208385182267733
"PYGB",0.00207795312650126
"CEP15",0.00207692307692308
"PDE6G",0.00207618780463311
"MRPL18",0.00206057161206588
"PHC3",0.00205633369428438
"SLC1A4",0.0020558886087489
"NAE1",0.00204334996918217
"TATDN1",0.0020414162628748
"NDUFA4L2",0.00203708839962013
"IGHV1-45",0.00202502995029796
"NEURL1",0.00202423066495919
"KRBOX4",0.00201523828061125
"PIP5K1C",0.00201155390730927
"PRPF4",0.00200770836506999
"NPIPA9",0.002
"PRKD1",0.00199332839298098
"ST8SIA1",0.00198927818292769
"RPS19BP1",0.00198311138813723
"RAB23",0.00194964766719297
"PLAUR",0.00194463409586846
"TOP1",0.00194075129225403
"RARA",0.00194023123145608
"HSPBP1",0.0019380590170841
"PTGES2",0.00193392005919623
"GTPBP3",0.00193127399587004
"ZFAT",0.00191780554385959
"TMSB15B",0.00191059895191853
"PRKDC",0.0019028671878576
"BCR",0.00189281414366346
"ZNF33B",0.00185489351340563
"TRAV22",0.00185297190794393
"CNGA2",0.00184785803741756
"HSPA7",0.00184615384615385
"LOC283194",0.00184615384615385
"RPL34P27",0.00184615384615385
"LRRTM1",0.00184585452862302
"ZNF226",0.00184575248354749
"ZNFX1",0.00184205253960501
"ADAM7",0.00182491977584073
"UBE2J2",0.00180477859719359
"PRKACA",0.00180141495768052
"UGT2B11",0.00180054632828064
"CIAO3",0.00178784981206317
"TIPIN",0.00177755976459291
"SLC25A36",0.00177342841703711
"LOC105369656",0.00176923076923077
"OSTN",0.00175669332012805
"WDR53",0.00175601349264503
"SLC35F4",0.00174566576971438
"MRPL40",0.00173941881335864
"ARL4C",0.00173647048961484
"NSUN4",0.00172209618048793
"GFUS",0.00170702983582609
"ITPRIPL1",0.00170314124412365
"LINC02132",0.00169230769230769
"ZNF606-AS1",0.00169230769230769
"TNFAIP8L2",0.00169145667228722
"CHMP7",0.00168860953178089
"LINC00641",0.00167815879875704
"TMPRSS11GP",0.00167760387103399
"FAM9B",0.00166530955934734
"NDNL2",0.00166521498680403
"KLRG1",0.00166251669277929
"SGTB",0.00165795127187925
"RAI14",0.00165661716447536
"MED19",0.00164880589136707
"BTBD9",0.00164507279757761
"CYP4V2",0.00163609562707462
"PRPH",0.0016242603731785
"BTC",0.00162018127459623
"WDR89",0.00161888423456212
"GOT1",0.00161831359493702
"TRAV12-1",0.001615385592368
"ANKHD1-DT",0.00161538461538462
